sku,base_sku,original_code,name,description,brand,category,base_price,active,source_status,source_sheet,source_row
SIN MARCA IDENTIFICADA-GE90,SIN MARCA IDENTIFICADA-GE90,GE90,GE90 GRASERA ESTANDAR DOBLADA 90 GRADOS 1/8,,SIN MARCA IDENTIFICADA,EXTRACTORES DE FLUIDOS,4.50,true,Activo,SIN MARCA IDENTIFICADA,168
SIN MARCA IDENTIFICADA-EOTR-1825,SIN MARCA IDENTIFICADA-EOTR-1825,EOTR-1825,DESTALONADORA AGRICOLA (PORTA POWER) GIGANTE,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,3640.00,true,Activo,SIN MARCA IDENTIFICADA,172
SIN MARCA IDENTIFICADA-EBBH-10,SIN MARCA IDENTIFICADA-EBBH-10,EBBH-10,DESTALONADORA AGRICOLA (PORTA POWER) COMBI,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,3640.00,true,Activo,SIN MARCA IDENTIFICADA,173
SIN MARCA IDENTIFICADA-EHP-15,SIN MARCA IDENTIFICADA-EHP-15,EHP-15,BOMBA PARA PORTAPOWER,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,3880.00,true,Activo,SIN MARCA IDENTIFICADA,174
SIN MARCA IDENTIFICADA-EHP-20H,SIN MARCA IDENTIFICADA-EHP-20H,EHP-20H,MANGUERA PARA PORTAPOWER,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,800.00,true,Activo,SIN MARCA IDENTIFICADA,175
SIN MARCA IDENTIFICADA-DM70160,SIN MARCA IDENTIFICADA-DM70160,DM70160,DESTALONADOR MANUAL,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,1500.00,true,Activo,SIN MARCA IDENTIFICADA,176
SIN MARCA IDENTIFICADA-DM70160N,SIN MARCA IDENTIFICADA-DM70160N,DM70160N,DM70160N DESTALONADOR MANUAL NEGRO (CHICO),,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,1400.00,true,Activo,SIN MARCA IDENTIFICADA,177
SIN MARCA IDENTIFICADA-PPH4,SIN MARCA IDENTIFICADA-PPH4,PPH4,PORTAPOWER 4 TON CON ESTUCHE,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,2408.16,true,Activo,SIN MARCA IDENTIFICADA,178
SIN MARCA IDENTIFICADA-PPH10,SIN MARCA IDENTIFICADA-PPH10,PPH10,PORTAPOWER 10 TON CON CESTUCHE,,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,3300.20,true,Activo,SIN MARCA IDENTIFICADA,179
SIN MARCA IDENTIFICADA-CM1,SIN MARCA IDENTIFICADA-CM1,CM1,"CAMA PARA MECANICO ACOLCHONADA 36"" LARGA",,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,696.00,true,Activo,SIN MARCA IDENTIFICADA,180
SIN MARCA IDENTIFICADA-CM2,SIN MARCA IDENTIFICADA-CM2,CM2,"CAMA BANCO ""Z"" 2 EN 1 36""",,SIN MARCA IDENTIFICADA,DESTALONADORAS/ PORTAPOWER,663.00,true,Activo,SIN MARCA IDENTIFICADA,181
SIN MARCA IDENTIFICADA-SPG063,SIN MARCA IDENTIFICADA-SPG063,SPG063,MANOMETRO CON GLICERINA,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,293.48,true,Activo,SIN MARCA IDENTIFICADA,184
SIN MARCA IDENTIFICADA-PG20S,SIN MARCA IDENTIFICADA-PG20S,PG20S,MANOMETRO ECONOMICO (100LBS.200LBS),,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,80.85,true,Activo,SIN MARCA IDENTIFICADA,185
SIN MARCA IDENTIFICADA-PG30H,SIN MARCA IDENTIFICADA-PG30H,PG30H,MANOMETRO 300LBS,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,81.00,true,Activo,SIN MARCA IDENTIFICADA,186
SIN MARCA IDENTIFICADA-BFC2000,SIN MARCA IDENTIFICADA-BFC2000,BFC2000,UNIDAD DE SERVICIO BFC-2000 (1/4) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,545.00,true,Activo,SIN MARCA IDENTIFICADA,187
SIN MARCA IDENTIFICADA-BFC4000,SIN MARCA IDENTIFICADA-BFC4000,BFC4000,UNIDAD DE SERVICIO BFC-4000 (1/2) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,545.00,true,Activo,SIN MARCA IDENTIFICADA,188
SIN MARCA IDENTIFICADA-DR4000-4,SIN MARCA IDENTIFICADA-DR4000-4,DR4000-4,REGULADOR DR-4000-4 (1/2),,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,350.32,true,Activo,SIN MARCA IDENTIFICADA,189
SIN MARCA IDENTIFICADA-DR2000-2,SIN MARCA IDENTIFICADA-DR2000-2,DR2000-2,REGULADOR DR-2000-2 (1/4),,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,346.50,true,Activo,SIN MARCA IDENTIFICADA,190
SIN MARCA IDENTIFICADA-DFC4000-2,SIN MARCA IDENTIFICADA-DFC4000-2,DFC4000-2,UNIDAD DE SERVICIO DFC-4000-2 (1/4) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,1039.50,true,Activo,SIN MARCA IDENTIFICADA,191
SIN MARCA IDENTIFICADA-DFC4000-4,SIN MARCA IDENTIFICADA-DFC4000-4,DFC4000-4,UNIDAD DE SERVICIO DFC-4000-4 (1/2) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,1039.50,true,Activo,SIN MARCA IDENTIFICADA,192
SIN MARCA IDENTIFICADA-DFC4000-6,SIN MARCA IDENTIFICADA-DFC4000-6,DFC4000-6,UNIDAD DE SERVICIO DFC-4000-6 (3/4) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,1039.50,true,Activo,SIN MARCA IDENTIFICADA,193
SIN MARCA IDENTIFICADA-DFC2000-2,SIN MARCA IDENTIFICADA-DFC2000-2,DFC2000-2,UNIDAD DE SERVICIO DFC-2000-2 (1/4) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,635.25,true,Activo,SIN MARCA IDENTIFICADA,194
SIN MARCA IDENTIFICADA-DFC6000-6,SIN MARCA IDENTIFICADA-DFC6000-6,DFC6000-6,UNIDAD DE SERVICIO DFC-6000-6 (3/4) FILTRO Y REGULADOR,,SIN MARCA IDENTIFICADA,FITROS Y REGULADORES,1392.00,true,Activo,SIN MARCA IDENTIFICADA,195
SIN MARCA IDENTIFICADA-32A,SIN MARCA IDENTIFICADA-32A,32A,MARCADOR DE LLANTA ELRICK,,SIN MARCA IDENTIFICADA,MARCADORES,12000.00,true,Activo,SIN MARCA IDENTIFICADA,197
SIN MARCA IDENTIFICADA-E32A,SIN MARCA IDENTIFICADA-E32A,E32A,MARCADOR CABEZA DE CEBOLLA,,SIN MARCA IDENTIFICADA,MARCADORES,3650.00,true,Activo,SIN MARCA IDENTIFICADA,198
SIN MARCA IDENTIFICADA-20E1,SIN MARCA IDENTIFICADA-20E1,20E1,MARCADOR DE LLANTA CON LETRAS 1”,,SIN MARCA IDENTIFICADA,MARCADORES,5684.00,true,Activo,SIN MARCA IDENTIFICADA,199
SIN MARCA IDENTIFICADA-20E2,SIN MARCA IDENTIFICADA-20E2,20E2,MARCADOR DE LLANTA CON LETRAS 1⁄2,,SIN MARCA IDENTIFICADA,MARCADORES,5433.44,true,Activo,SIN MARCA IDENTIFICADA,200
SIN MARCA IDENTIFICADA-NL-3,SIN MARCA IDENTIFICADA-NL-3,NL-3,LETRAS Y NUMEROS P MARCADOR (PIZA),,SIN MARCA IDENTIFICADA,MARCADORES,155.44,true,Activo,SIN MARCA IDENTIFICADA,201
SIN MARCA IDENTIFICADA-EEL45835,SIN MARCA IDENTIFICADA-EEL45835,EEL45835,RESISTENCIA PARA MARCADOR ELRICK 1”,,SIN MARCA IDENTIFICADA,MARCADORES,893.00,true,Activo,SIN MARCA IDENTIFICADA,202
SIN MARCA IDENTIFICADA-6794-2,SIN MARCA IDENTIFICADA-6794-2,6794-2,TORNILLO MINIEXTRUDER,,SIN MARCA IDENTIFICADA,MARCADORES,2877.00,true,Activo,SIN MARCA IDENTIFICADA,203
SIN MARCA IDENTIFICADA-6794-1,SIN MARCA IDENTIFICADA-6794-1,6794-1,RESISTENCIA P MINIESTRUDER,,SIN MARCA IDENTIFICADA,MARCADORES,1700.00,true,Activo,SIN MARCA IDENTIFICADA,204
SIN MARCA IDENTIFICADA-6794-3,SIN MARCA IDENTIFICADA-6794-3,6794-3,TERMOSTATO PARA MINIEXTRUDER,,SIN MARCA IDENTIFICADA,MARCADORES,1760.00,true,Activo,SIN MARCA IDENTIFICADA,205
SIN MARCA IDENTIFICADA-EEL45617,SIN MARCA IDENTIFICADA-EEL45617,EEL45617,RESISTENCIA PARA MARCADOR ELRICK 1” TIPO CARTUCHO,,SIN MARCA IDENTIFICADA,MARCADORES,825.00,true,Activo,SIN MARCA IDENTIFICADA,206
SIN MARCA IDENTIFICADA-ML-1,SIN MARCA IDENTIFICADA-ML-1,ML-1,MARCADOR DE LLANTAS LASER,,SIN MARCA IDENTIFICADA,MARCADORES,55000.00,true,Activo,SIN MARCA IDENTIFICADA,207
SIN MARCA IDENTIFICADA-ME6794,SIN MARCA IDENTIFICADA-ME6794,ME6794,MINI EXTRUDER CHICAGO,,SIN MARCA IDENTIFICADA,MARCADORES,32700.00,true,Activo,SIN MARCA IDENTIFICADA,208
SIN MARCA IDENTIFICADA-IHH1,SIN MARCA IDENTIFICADA-IHH1,IHH1,CABEZAS P/GURVIA #1 AL #5 12 PIEZAS,,SIN MARCA IDENTIFICADA,GURVIAS,257.75,true,Activo,SIN MARCA IDENTIFICADA,210
SIN MARCA IDENTIFICADA-IHH13,SIN MARCA IDENTIFICADA-IHH13,IHH13,CABEZA PARA GURBIA PROFESIONAL,,SIN MARCA IDENTIFICADA,GURVIAS,1345.60,true,Activo,SIN MARCA IDENTIFICADA,211
SIN MARCA IDENTIFICADA-IHH6,SIN MARCA IDENTIFICADA-IHH6,IHH6,CABEZAS P/GURVIA #6 AL #12,,SIN MARCA IDENTIFICADA,GURVIAS,336.17,true,Activo,SIN MARCA IDENTIFICADA,212
SIN MARCA IDENTIFICADA-SIN-CODIGO-0213,SIN MARCA IDENTIFICADA-SIN-CODIGO-0213,SIN-CODIGO-0213,CUCHILLAS PARA GURVIA DEL 1 al 5 (12PZ),Nota de migracion: Código faltante en origen,SIN MARCA IDENTIFICADA,GURVIAS,236.64,false,Pendiente,SIN MARCA IDENTIFICADA,213
SIN MARCA IDENTIFICADA-TD40RG,SIN MARCA IDENTIFICADA-TD40RG,TD40RG,GURVIA PROFESIONAL,,SIN MARCA IDENTIFICADA,GURVIAS,7484.30,true,Activo,SIN MARCA IDENTIFICADA,214
SIN MARCA IDENTIFICADA-PHH1,SIN MARCA IDENTIFICADA-PHH1,PHH1,CUCHILLAS P/GURVIA PROFESSIONAL,,SIN MARCA IDENTIFICADA,GURVIAS,320.00,true,Activo,SIN MARCA IDENTIFICADA,215
SIN MARCA IDENTIFICADA-IHK125,SIN MARCA IDENTIFICADA-IHK125,IHK125,GURBIA CHICA,,SIN MARCA IDENTIFICADA,GURVIAS,2610.00,true,Activo,SIN MARCA IDENTIFICADA,216
SIN MARCA IDENTIFICADA-111202,SIN MARCA IDENTIFICADA-111202,111202,"PIN 1/4"" 4"" LARGO PARA CUCHILLA 425",,SIN MARCA IDENTIFICADA,GURVIAS,84.68,true,Activo,SIN MARCA IDENTIFICADA,217
SIN MARCA IDENTIFICADA-111201,SIN MARCA IDENTIFICADA-111201,111201,"1/4"" PIN 3-3/4 LARGO PARA CUCHILLA BJ 425",,SIN MARCA IDENTIFICADA,GURVIAS,84.68,true,Activo,SIN MARCA IDENTIFICADA,218
SIN MARCA IDENTIFICADA-111310 R4,SIN MARCA IDENTIFICADA-111310 R4,111310 R4,ESPACEADORES,,SIN MARCA IDENTIFICADA,GURVIAS,179.80,true,Activo,SIN MARCA IDENTIFICADA,219
SIN MARCA IDENTIFICADA-W6,SIN MARCA IDENTIFICADA-W6,W6,CUCHILLAS #6 AL #12 (12 PZ),,SIN MARCA IDENTIFICADA,GURVIAS,361.80,true,Activo,SIN MARCA IDENTIFICADA,220
SIN MARCA IDENTIFICADA-GBH50,SIN MARCA IDENTIFICADA-GBH50,GBH50,GATO BOTELLA 50 TON,,SIN MARCA IDENTIFICADA,GATOS,2586.80,true,Activo,SIN MARCA IDENTIFICADA,222
SIN MARCA IDENTIFICADA-GBC35,SIN MARCA IDENTIFICADA-GBC35,GBC35,GATO DE BOTELLA CHAPARRO 35 TON,,SIN MARCA IDENTIFICADA,GATOS,1540.00,true,Activo,SIN MARCA IDENTIFICADA,223
SIN MARCA IDENTIFICADA-GBC50,SIN MARCA IDENTIFICADA-GBC50,GBC50,GATO DE BOTELLA CHAPARRO 50 TON,,SIN MARCA IDENTIFICADA,GATOS,2400.00,true,Activo,SIN MARCA IDENTIFICADA,224
SIN MARCA IDENTIFICADA-GBT20,SIN MARCA IDENTIFICADA-GBT20,GBT20,GBT12 GATO TAMMER 20 TON DE BOTELLA,,SIN MARCA IDENTIFICADA,GATOS,2168.00,true,Activo,SIN MARCA IDENTIFICADA,225
SIN MARCA IDENTIFICADA-GBT12,SIN MARCA IDENTIFICADA-GBT12,GBT12,GBT12 GATO TAMMER 12 TON DE BOTELLA,,SIN MARCA IDENTIFICADA,GATOS,1519.00,true,Activo,SIN MARCA IDENTIFICADA,226
SIN MARCA IDENTIFICADA-GBH32,SIN MARCA IDENTIFICADA-GBH32,GBH32,GATO BOTELLA 32 TN,,SIN MARCA IDENTIFICADA,GATOS,1340.40,true,Activo,SIN MARCA IDENTIFICADA,227
SIN MARCA IDENTIFICADA-GP01,SIN MARCA IDENTIFICADA-GP01,GP01,GATO PATIN 2 TON CON ESTUCHE,,SIN MARCA IDENTIFICADA,GATOS,1189.00,true,Activo,SIN MARCA IDENTIFICADA,228
SIN MARCA IDENTIFICADA-GP07,SIN MARCA IDENTIFICADA-GP07,GP07,GATO PATIN 2.5 TON 14KG,,SIN MARCA IDENTIFICADA,GATOS,1021.96,true,Activo,SIN MARCA IDENTIFICADA,229
SIN MARCA IDENTIFICADA-GP02,SIN MARCA IDENTIFICADA-GP02,GP02,GATO PATIN 3 ESTRELLA PERFIL NORMAL,,SIN MARCA IDENTIFICADA,GATOS,2473.12,true,Activo,SIN MARCA IDENTIFICADA,230
SIN MARCA IDENTIFICADA-GP03,SIN MARCA IDENTIFICADA-GP03,GP03,GATO PATIN 3 TON BAJO PERFIL PISTON SENCILLO,,SIN MARCA IDENTIFICADA,GATOS,2847.80,true,Activo,SIN MARCA IDENTIFICADA,231
SIN MARCA IDENTIFICADA-GP08,SIN MARCA IDENTIFICADA-GP08,GP08,GATO PATIN 3.5 TON PB,,SIN MARCA IDENTIFICADA,GATOS,3930.00,true,Activo,SIN MARCA IDENTIFICADA,232
SIN MARCA IDENTIFICADA-GP09,SIN MARCA IDENTIFICADA-GP09,GP09,GATO PATIN 3.5 T EXTRABAJO,,SIN MARCA IDENTIFICADA,GATOS,3930.00,true,Activo,SIN MARCA IDENTIFICADA,233
SIN MARCA IDENTIFICADA-GP04,SIN MARCA IDENTIFICADA-GP04,GP04,GATO ALUMINIO 3 TON BAJO PERFIL,,SIN MARCA IDENTIFICADA,GATOS,5497.20,true,Activo,SIN MARCA IDENTIFICADA,234
SIN MARCA IDENTIFICADA-GP05,SIN MARCA IDENTIFICADA-GP05,GP05,GATO PATIN 3 TON DOBLE PISTON,,SIN MARCA IDENTIFICADA,GATOS,2565.92,true,Activo,SIN MARCA IDENTIFICADA,235
SIN MARCA IDENTIFICADA-GP13,SIN MARCA IDENTIFICADA-GP13,GP13,GATO 3 TON DE BOLSA DE AIRE,,SIN MARCA IDENTIFICADA,GATOS,1050.00,true,Activo,SIN MARCA IDENTIFICADA,236
SIN MARCA IDENTIFICADA-GP13-PB,SIN MARCA IDENTIFICADA-GP13-PB,GP13-PB,GATO 3 TON DE BOLSA DE AIRE 2 BOLSAS,,SIN MARCA IDENTIFICADA,GATOS,1490.00,true,Activo,SIN MARCA IDENTIFICADA,237
SIN MARCA IDENTIFICADA-GP15,SIN MARCA IDENTIFICADA-GP15,GP15,GATO 5 TON DE BOLSA DE AIRE,,SIN MARCA IDENTIFICADA,GATOS,2640.00,true,Activo,SIN MARCA IDENTIFICADA,238
SIN MARCA IDENTIFICADA-GHB35,SIN MARCA IDENTIFICADA-GHB35,GHB35,GATO PATIN HIDRONEUMATICO 35 TON,,SIN MARCA IDENTIFICADA,GATOS,6160.00,true,Activo,SIN MARCA IDENTIFICADA,239
SIN MARCA IDENTIFICADA-GH35,SIN MARCA IDENTIFICADA-GH35,GH35,GATO HIDRONEUMATICO 35 TON BOTELLA,,SIN MARCA IDENTIFICADA,GATOS,3500.00,true,Activo,SIN MARCA IDENTIFICADA,240
SIN MARCA IDENTIFICADA-GH50,SIN MARCA IDENTIFICADA-GH50,GH50,GATO HIDRONEUMATICO 50 TON BOTELLA,,SIN MARCA IDENTIFICADA,GATOS,5800.00,true,Activo,SIN MARCA IDENTIFICADA,241
SIN MARCA IDENTIFICADA-GE20T,SIN MARCA IDENTIFICADA-GE20T,GE20T,GATO DE ESCALERA (MECANICO) 20T SIN MANERAL,,SIN MARCA IDENTIFICADA,GATOS,4390.00,true,Activo,SIN MARCA IDENTIFICADA,242
SIN MARCA IDENTIFICADA-GE10T,SIN MARCA IDENTIFICADA-GE10T,GE10T,GATO DE ESCALERA (MECANICO) 10T SIN MANERAL,,SIN MARCA IDENTIFICADA,GATOS,2930.00,true,Activo,SIN MARCA IDENTIFICADA,243
SIN MARCA IDENTIFICADA-GE5T,SIN MARCA IDENTIFICADA-GE5T,GE5T,GATO DE ESCALERA (MECANICO) 5T SIN MANERAL,,SIN MARCA IDENTIFICADA,GATOS,2090.00,true,Activo,SIN MARCA IDENTIFICADA,244
SIN MARCA IDENTIFICADA-GE20T-1,SIN MARCA IDENTIFICADA-GE20T-1,GE20T-1,MANERAL GATO 20T DE ESCALERA O MECANICO,,SIN MARCA IDENTIFICADA,GATOS,504.60,true,Activo,SIN MARCA IDENTIFICADA,245
SIN MARCA IDENTIFICADA-GE5T-1,SIN MARCA IDENTIFICADA-GE5T-1,GE5T-1,MANERAL GATO 5Y 10T DE ESCALERA O MECANICO,,SIN MARCA IDENTIFICADA,GATOS,406.00,true,Activo,SIN MARCA IDENTIFICADA,246
SIN MARCA IDENTIFICADA-PH2,SIN MARCA IDENTIFICADA-PH2,PH2,PLUMA HIDRAULICA 2 TONELADAS,,SIN MARCA IDENTIFICADA,GATOS,3400.00,true,Activo,SIN MARCA IDENTIFICADA,247
SIN MARCA IDENTIFICADA-GT11,SIN MARCA IDENTIFICADA-GT11,GT11,GATO DE TRANSMISION 0.5T,,SIN MARCA IDENTIFICADA,GATOS,3142.44,true,Activo,SIN MARCA IDENTIFICADA,248
SIN MARCA IDENTIFICADA-GT11-2,SIN MARCA IDENTIFICADA-GT11-2,GT11-2,GP11-2 GATO PATIN TRANSMISION 2 TON,,SIN MARCA IDENTIFICADA,GATOS,11560.00,true,Activo,SIN MARCA IDENTIFICADA,249
SIN MARCA IDENTIFICADA-PG-1,SIN MARCA IDENTIFICADA-PG-1,PG-1,PATIN 3 TON,,SIN MARCA IDENTIFICADA,GATOS,7499.40,true,Activo,SIN MARCA IDENTIFICADA,250
SIN MARCA IDENTIFICADA-TAC3,SIN MARCA IDENTIFICADA-TAC3,TAC3,TORRES 3 TON.(PAR),,SIN MARCA IDENTIFICADA,TORRES,372.00,true,Activo,SIN MARCA IDENTIFICADA,253
SIN MARCA IDENTIFICADA-TAC6,SIN MARCA IDENTIFICADA-TAC6,TAC6,TORRES 6 TON (PAR),,SIN MARCA IDENTIFICADA,TORRES,624.00,true,Activo,SIN MARCA IDENTIFICADA,254
SIN MARCA IDENTIFICADA-TAA3,SIN MARCA IDENTIFICADA-TAA3,TAA3,TORRES DE ALUMINIO PARA AUTOMOVIL 3 TON,,SIN MARCA IDENTIFICADA,TORRES,1061.40,true,Activo,SIN MARCA IDENTIFICADA,255
SIN MARCA IDENTIFICADA-SCC01,SIN MARCA IDENTIFICADA-SCC01,SCC01,TOPE DE HULE PARA CAMION (PIEZA),,SIN MARCA IDENTIFICADA,TORRES,140.00,true,Activo,SIN MARCA IDENTIFICADA,256
SIN MARCA IDENTIFICADA-TAC22,SIN MARCA IDENTIFICADA-TAC22,TAC22,TORRE 22 TONELADAS CAMION (PIEZA),,SIN MARCA IDENTIFICADA,TORRES,1480.00,true,Activo,SIN MARCA IDENTIFICADA,257
SIN MARCA IDENTIFICADA-RM1,SIN MARCA IDENTIFICADA-RM1,RM1,PLATAFORMA HIDRAULICA MOTOCICLETA 1000LBS,,SIN MARCA IDENTIFICADA,RAMPAS,10342.56,true,Activo,SIN MARCA IDENTIFICADA,259
SIN MARCA IDENTIFICADA-RM2,SIN MARCA IDENTIFICADA-RM2,RM2,PEDESTAL DE LEBVACION PARA MOTO 360LBS,,SIN MARCA IDENTIFICADA,RAMPAS,685.56,true,Activo,SIN MARCA IDENTIFICADA,260
SIN MARCA IDENTIFICADA-RM10,SIN MARCA IDENTIFICADA-RM10,RM10,SOPORTE UNIVERSAL PARA MOTO,,SIN MARCA IDENTIFICADA,RAMPAS,810.84,true,Activo,SIN MARCA IDENTIFICADA,261
SIN MARCA IDENTIFICADA-RM3,SIN MARCA IDENTIFICADA-RM3,RM3,GATO PARA MOTOCICLETA Y CUATRIMOTO 1500LBS,,SIN MARCA IDENTIFICADA,RAMPAS,2806.04,true,Activo,SIN MARCA IDENTIFICADA,262
SIN MARCA IDENTIFICADA-E67800,SIN MARCA IDENTIFICADA-E67800,E67800,"MULTIPLICADOR DE FUERZA DE CAMION 7,800 NEWTONS",,SIN MARCA IDENTIFICADA,MULTIPLICADOR DE FUERZA,1699.00,true,Activo,SIN MARCA IDENTIFICADA,265
SIN MARCA IDENTIFICADA-E67301,SIN MARCA IDENTIFICADA-E67301,E67301,MULTIPLICADOR DE FUERZA DE COCHE,,SIN MARCA IDENTIFICADA,MULTIPLICADOR DE FUERZA,1210.00,true,Activo,SIN MARCA IDENTIFICADA,266
SIN MARCA IDENTIFICADA-E24,SIN MARCA IDENTIFICADA-E24,E24,"LLAVE ELECTRICA C/TORQUIMETRO PARA CAMION 1""",,SIN MARCA IDENTIFICADA,MULTIPLICADOR DE FUERZA,13821.00,true,Activo,SIN MARCA IDENTIFICADA,267
SIN MARCA IDENTIFICADA-E65300K,SIN MARCA IDENTIFICADA-E65300K,E65300K,"MULTIPLICADOR CON 8 DADOS 21,24,27,30,32,33,38,41",,SIN MARCA IDENTIFICADA,MULTIPLICADOR DE FUERZA,1368.00,true,Activo,SIN MARCA IDENTIFICADA,268
SIN MARCA IDENTIFICADA-LIE3,SIN MARCA IDENTIFICADA-LIE3,LIE3,LLAVE ELECTRICA DE 1/2,,SIN MARCA IDENTIFICADA,PISTOLAS ELECTRICAS,2407.00,true,Activo,SIN MARCA IDENTIFICADA,271
SIN MARCA IDENTIFICADA-PE700,SIN MARCA IDENTIFICADA-PE700,PE700,PE700 PISTOLA ROJA ELECTRICA 1/2,,SIN MARCA IDENTIFICADA,PISTOLAS ELECTRICAS,3280.00,true,Activo,SIN MARCA IDENTIFICADA,272
SIN MARCA IDENTIFICADA-PE1600,SIN MARCA IDENTIFICADA-PE1600,PE1600,PISTOLA ROJA ELECTRICA 3/4,,SIN MARCA IDENTIFICADA,PISTOLAS ELECTRICAS,3800.00,true,Activo,SIN MARCA IDENTIFICADA,273
SIN MARCA IDENTIFICADA-CAG4,SIN MARCA IDENTIFICADA-CAG4,CAG4,CAH4 CAJA HERRAMIENTAS CON HERRAMIENTAS,,SIN MARCA IDENTIFICADA,CAJAS DE HERRAMINETAS,19600.00,true,Activo,SIN MARCA IDENTIFICADA,276
SIN MARCA IDENTIFICADA-CAH2,SIN MARCA IDENTIFICADA-CAH2,CAH2,CAH2 CAJA DE HERRAMIENTA GRANDE,,SIN MARCA IDENTIFICADA,CAJAS DE HERRAMINETAS,9280.00,true,Activo,SIN MARCA IDENTIFICADA,277
SIN MARCA IDENTIFICADA-CAH3,SIN MARCA IDENTIFICADA-CAH3,CAH3,CAJA DE HERRAMIENTAS,,SIN MARCA IDENTIFICADA,CAJAS DE HERRAMINETAS,3828.00,true,Activo,SIN MARCA IDENTIFICADA,278
SIN MARCA IDENTIFICADA-CAH1,SIN MARCA IDENTIFICADA-CAH1,CAH1,CAJA DE HERRAMIENTAS CHICA,,SIN MARCA IDENTIFICADA,CAJAS DE HERRAMINETAS,2734.00,true,Activo,SIN MARCA IDENTIFICADA,279
SIN MARCA IDENTIFICADA-TNT100,SIN MARCA IDENTIFICADA-TNT100,TNT100,BARRAS DESMONTADORAS(24.5) TNT,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,2842.00,true,Activo,SIN MARCA IDENTIFICADA,281
SIN MARCA IDENTIFICADA-TNT100 AT,SIN MARCA IDENTIFICADA-TNT100 AT,TNT100 AT,TNT100 AT 3 PZ TNT BARRAS DESMONTADORAS(24.5),,SIN MARCA IDENTIFICADA,HERRAMIENTAS,1920.00,true,Activo,SIN MARCA IDENTIFICADA,282
SIN MARCA IDENTIFICADA-TNT12880,SIN MARCA IDENTIFICADA-TNT12880,TNT12880,BARRAS TNT TIPO GAITER,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,3190.00,true,Activo,SIN MARCA IDENTIFICADA,283
SIN MARCA IDENTIFICADA-TNT1003,SIN MARCA IDENTIFICADA-TNT1003,TNT1003,RUEDAS PARA EL TNT,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,150.00,true,Activo,SIN MARCA IDENTIFICADA,284
SIN MARCA IDENTIFICADA-ET26N,SIN MARCA IDENTIFICADA-ET26N,ET26N,BAZUKA NEUMATICA (DESTALONADORA DE GOLPE),,SIN MARCA IDENTIFICADA,HERRAMIENTAS,2000.00,true,Activo,SIN MARCA IDENTIFICADA,285
SIN MARCA IDENTIFICADA-70140,SIN MARCA IDENTIFICADA-70140,70140,SUJETA CEJAS,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,280.49,true,Activo,SIN MARCA IDENTIFICADA,286
SIN MARCA IDENTIFICADA-ET26B,SIN MARCA IDENTIFICADA-ET26B,ET26B,BAZUKA (BARRA DE GOLPE),,SIN MARCA IDENTIFICADA,HERRAMIENTAS,920.00,true,Activo,SIN MARCA IDENTIFICADA,287
SIN MARCA IDENTIFICADA-ET26E,SIN MARCA IDENTIFICADA-ET26E,ET26E,ET26E BARRA DE GOLPE CORTA GRIS,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,644.00,true,Activo,SIN MARCA IDENTIFICADA,288
SIN MARCA IDENTIFICADA-ET27,SIN MARCA IDENTIFICADA-ET27,ET27,PALANCA PARA ENDEREZAR RINES,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,2958.00,true,Activo,SIN MARCA IDENTIFICADA,289
SIN MARCA IDENTIFICADA-TG11E,SIN MARCA IDENTIFICADA-TG11E,TG11E,MARRO TALACHERO MANGO FIBRA DE VIDRIO,,SIN MARCA IDENTIFICADA,HERRAMIENTAS,560.98,true,Activo,SIN MARCA IDENTIFICADA,290
